borrower_id,age,monthly_income,loan_amount,interest_rate_annual,term_months,employment_length_years,employment_status,credit_score,dti_percent,num_late_payments,days_past_due,app_logins_30d,sms_open_rate,email_open_rate,whatsapp_opt_in,previous_restructuring,macro_unemployment,macro_inflation,region,last_contact_channel,last_contact_response,has_collateral,action_taken,default_60d,time_to_default_days,paid_within_30d
870,20,20998.04,63969.95,34.05,36,9,Desempleado,656,38.38,1,0,0,0.281,0.198,1,0,3.56,2.0,Centro,Email,Promesa_de_Pago,0,Email_Recordatorio,0,120.0,1
871,41,9587.33,59690.64,19.68,9,18,Informal,540,40.22,2,50,17,0.243,0.21,0,0,3.55,4.97,Norte,SMS,Promesa_de_Pago,1,SMS_Recordatorio,0,120.0,1
872,28,5684.96,59974.49,43.72,7,8,Formal,735,34.17,4,10,6,0.413,0.046,0,1,4.06,4.78,Centro,Llamada,Reestructuracion,0,Llamada_Agente,0,120.0,1
873,23,16564.53,57593.56,43.67,36,14,Informal,607,32.69,2,26,7,0.448,0.376,0,0,5.72,6.38,Centro,App,No_Contactado,0,Push_App,0,120.0,0
874,24,14798.38,92189.25,39.43,11,12,Informal,754,49.11,0,59,15,0.31,0.156,0,0,2.5,5.34,Sur,WhatsApp,No_Contactado,0,WA_Recordatorio,0,120.0,1
875,54,12050.76,77561.66,36.93,23,21,Independiente,582,47.26,0,5,20,0.271,0.259,0,0,4.5,4.87,Oriente,WhatsApp,Contactado_Sin_Compromiso,1,WA_Recordatorio,0,120.0,1
876,44,15507.97,23496.15,27.41,34,26,Informal,632,51.98,0,5,10,0.421,0.461,0,0,3.86,4.13,Oriente,Llamada,Promesa_de_Pago,0,Llamada_Agente,0,120.0,1
877,46,31604.62,69893.03,36.17,27,18,Desempleado,729,39.47,2,0,14,0.364,0.383,1,0,3.78,3.53,Occidente,Llamada,Contactado_Sin_Compromiso,1,Llamada_Agente,0,120.0,1
878,56,20007.15,72309.33,27.33,11,4,Informal,617,51.23,1,0,2,0.236,0.168,0,1,2.5,4.16,Sur,SMS,Reestructuracion,0,SMS_Recordatorio,0,120.0,0
879,46,21296.99,57874.18,17.13,36,20,Formal,659,30.01,2,5,4,0.373,0.467,1,0,2.5,5.65,Centro,App,Reestructuracion,1,Push_App,0,120.0,1
880,50,20063.62,78285.61,38.52,8,9,Independiente,716,32.59,2,0,0,0.229,0.4,1,1,4.34,5.06,Norte,Email,No_Contactado,0,Email_Recordatorio,0,120.0,0
881,22,23876.77,54701.85,35.9,15,1,Informal,601,49.34,2,0,4,0.2,0.153,0,0,2.73,5.62,Occidente,App,Promesa_de_Pago,0,Push_App,0,120.0,1
882,62,13859.57,55011.69,27.78,10,5,Desempleado,552,45.12,1,7,11,0.349,0.187,0,0,5.02,4.63,Centro,Llamada,No_Contactado,1,Llamada_Agente,0,120.0,1
883,41,3000.0,53031.01,19.42,27,29,Informal,538,31.51,2,20,9,0.235,0.46,0,1,2.98,3.42,Norte,SMS,Reestructuracion,0,SMS_Recordatorio,0,120.0,1
884,26,13868.48,5000.0,23.9,35,12,Desempleado,681,22.44,3,0,18,0.203,0.42,0,0,4.55,5.89,Oriente,SMS,No_Contactado,1,SMS_Recordatorio,0,120.0,1
885,60,19870.41,47990.04,15.25,33,6,Independiente,667,32.55,1,8,20,0.559,0.01,0,0,3.42,5.78,Centro,App,No_Contactado,0,Push_App,0,120.0,0
886,56,9181.2,33293.74,34.62,11,4,Desempleado,714,26.78,2,40,7,0.272,0.099,1,1,3.38,4.72,Norte,App,Promesa_de_Pago,1,Push_App,0,120.0,1
887,20,13941.8,20338.8,16.78,20,19,Independiente,621,55.69,3,0,3,0.719,0.405,0,0,3.09,5.17,Sur,App,Contactado_Sin_Compromiso,0,Push_App,0,120.0,1
888,28,10849.38,85850.46,30.01,12,22,Desempleado,540,44.12,2,50,14,0.475,0.069,1,1,4.44,5.1,Occidente,SMS,Contactado_Sin_Compromiso,0,SMS_Recordatorio,0,120.0,0
889,18,24012.18,62605.19,22.09,20,10,Desempleado,475,25.81,0,0,15,0.186,0.425,0,1,4.72,3.94,Centro,WhatsApp,Contactado_Sin_Compromiso,0,WA_Recordatorio,0,120.0,1
890,32,19496.74,49254.22,18.01,15,3,Independiente,841,22.46,2,16,10,0.582,0.628,1,1,3.68,4.19,Centro,Llamada,Contactado_Sin_Compromiso,1,Llamada_Agente,0,120.0,1
891,23,18909.24,35879.92,29.67,37,10,Desempleado,677,25.66,1,37,12,0.207,0.347,1,1,4.59,3.41,Norte,WhatsApp,Promesa_de_Pago,0,WA_Recordatorio,0,120.0,1
892,54,18729.61,57404.24,25.66,37,19,Formal,650,28.29,2,43,11,0.745,0.114,0,1,4.01,4.18,Sur,SMS,Promesa_de_Pago,1,SMS_Recordatorio,0,120.0,0
893,45,14776.5,74785.9,33.87,40,3,Informal,660,33.0,2,21,2,0.395,0.312,0,1,2.67,5.74,Sur,Llamada,Reestructuracion,1,Llamada_Agente,0,120.0,0
894,68,16185.34,29325.85,19.13,14,8,Formal,540,48.37,3,0,0,0.459,0.466,0,0,4.38,5.51,Centro,WhatsApp,Promesa_de_Pago,0,WA_Recordatorio,0,120.0,1
895,56,7888.89,49879.29,22.7,6,0,Independiente,584,23.4,0,0,7,0.356,0.298,1,0,3.7,5.17,Oriente,Llamada,Reestructuracion,1,Llamada_Agente,0,120.0,0
896,49,3000.0,71701.66,11.29,7,14,Formal,762,62.47,2,0,6,0.403,0.367,1,1,2.5,5.65,Oriente,App,Promesa_de_Pago,0,Push_App,0,120.0,1
897,44,15900.49,5000.0,12.71,41,5,Formal,686,23.68,1,49,9,0.304,0.136,1,1,3.61,4.06,Oriente,SMS,No_Contactado,1,SMS_Recordatorio,0,120.0,1
898,20,16943.94,48560.76,40.59,44,5,Independiente,587,18.09,2,4,7,0.165,0.15,1,1,2.5,3.09,Sur,App,Reestructuracion,0,Push_App,0,120.0,1
899,21,22255.59,39267.72,42.59,14,3,Formal,554,55.26,2,18,0,0.418,0.443,1,1,2.77,4.31,Oriente,SMS,Contactado_Sin_Compromiso,1,SMS_Recordatorio,0,120.0,1
900,50,24428.01,46654.25,28.65,42,21,Independiente,604,50.86,1,0,0,0.555,0.152,1,1,3.75,4.41,Centro,Email,Contactado_Sin_Compromiso,0,Email_Recordatorio,0,120.0,0
901,18,24419.99,37459.29,22.23,28,14,Formal,618,32.81,0,0,12,0.112,0.0,1,1,3.92,5.31,Occidente,Email,Reestructuracion,0,Email_Recordatorio,0,120.0,0
902,20,9011.86,53440.62,25.91,13,28,Independiente,783,39.58,1,12,4,0.658,0.225,0,0,3.16,5.11,Occidente,WhatsApp,Reestructuracion,1,WA_Recordatorio,0,120.0,1
903,29,12886.41,98090.68,34.12,19,11,Desempleado,627,39.88,0,5,6,0.47,0.337,0,0,4.53,5.71,Occidente,SMS,Reestructuracion,0,SMS_Recordatorio,0,120.0,1
904,63,17882.01,41901.94,24.4,17,6,Formal,557,36.64,1,6,4,0.263,0.471,1,0,3.89,2.08,Norte,App,Promesa_de_Pago,0,Push_App,0,120.0,0
905,41,30191.43,57292.78,29.66,38,6,Independiente,636,19.44,0,0,2,0.259,0.576,1,1,3.58,3.54,Norte,App,Contactado_Sin_Compromiso,0,Push_App,0,120.0,1
906,54,23880.6,99868.66,27.91,13,28,Independiente,659,5.22,3,10,2,0.723,0.295,1,1,4.04,4.39,Oriente,Email,Contactado_Sin_Compromiso,0,Email_Recordatorio,0,120.0,0
907,39,21716.38,36249.61,24.02,13,17,Independiente,550,24.86,1,42,14,0.538,0.399,1,1,5.21,5.08,Centro,App,Contactado_Sin_Compromiso,0,Push_App,0,120.0,1
908,27,12673.27,95366.88,24.32,36,9,Independiente,668,56.79,2,0,6,0.578,0.302,0,1,2.5,7.01,Centro,App,Contactado_Sin_Compromiso,1,Push_App,0,120.0,1
909,37,9700.8,50133.08,30.05,18,19,Formal,725,57.26,2,29,11,0.3,0.344,1,0,5.3,3.33,Occidente,App,Contactado_Sin_Compromiso,1,Push_App,0,120.0,1
910,22,19733.45,94547.41,21.16,16,16,Formal,650,31.86,0,0,12,0.461,0.246,0,1,3.38,3.65,Oriente,Llamada,Promesa_de_Pago,1,Llamada_Agente,0,120.0,1
911,58,8396.03,68755.03,31.16,39,3,Informal,584,23.5,1,0,9,0.42,0.35,1,0,3.22,3.99,Centro,App,Contactado_Sin_Compromiso,1,Push_App,0,120.0,0
912,27,13569.38,57677.71,24.7,45,21,Desempleado,603,38.34,0,0,12,0.315,0.149,0,0,3.6,3.61,Oriente,Email,Promesa_de_Pago,1,Email_Recordatorio,0,120.0,1
913,37,14311.33,48359.23,28.89,29,3,Independiente,524,40.27,0,36,8,0.372,0.636,1,1,3.11,3.43,Occidente,SMS,No_Contactado,0,SMS_Recordatorio,0,120.0,1
914,68,24557.47,34398.96,37.69,40,5,Independiente,631,42.21,2,29,16,0.572,0.0,1,1,2.96,4.56,Norte,SMS,Reestructuracion,0,SMS_Recordatorio,0,120.0,1
915,48,12871.82,51894.79,26.82,41,21,Informal,662,5.0,1,0,12,0.67,0.383,1,1,4.85,5.68,Sur,Llamada,Contactado_Sin_Compromiso,1,Llamada_Agente,0,120.0,1
916,41,3000.0,72434.04,34.44,30,13,Informal,577,72.89,0,17,13,0.3,0.338,0,0,4.16,4.64,Oriente,WhatsApp,Promesa_de_Pago,1,WA_Recordatorio,0,120.0,0
917,46,18026.67,49672.21,15.46,40,6,Independiente,776,48.59,3,36,2,0.087,0.347,1,1,2.5,3.47,Oriente,App,Reestructuracion,0,Push_App,0,120.0,1
918,58,10805.87,42084.43,24.71,6,2,Independiente,695,32.63,1,39,9,0.679,0.067,0,0,4.67,4.26,Oriente,App,Reestructuracion,0,Push_App,0,120.0,0
919,31,15255.79,43730.44,28.19,7,17,Informal,515,26.38,2,3,0,0.681,0.0,1,0,4.53,3.25,Norte,App,Contactado_Sin_Compromiso,1,Push_App,0,120.0,0
920,51,14479.77,74811.92,41.46,43,20,Desempleado,516,46.85,0,0,16,0.43,0.389,1,0,2.52,5.68,Oriente,Email,Contactado_Sin_Compromiso,1,Email_Recordatorio,0,120.0,0
921,63,13357.78,80629.04,14.28,11,6,Informal,571,40.94,2,0,4,0.709,0.521,1,0,4.18,6.27,Sur,SMS,Promesa_de_Pago,0,SMS_Recordatorio,0,120.0,1
922,47,19742.04,33321.24,27.33,36,12,Informal,750,36.11,0,27,5,0.416,0.32,1,0,4.62,2.59,Sur,Email,Promesa_de_Pago,1,Email_Recordatorio,0,120.0,1
923,41,5802.81,33285.3,38.2,23,10,Independiente,702,40.5,1,53,0,0.168,0.425,0,0,2.5,4.77,Sur,Llamada,Reestructuracion,0,Llamada_Agente,0,120.0,1
924,25,11897.91,59483.97,22.5,39,26,Formal,754,33.65,1,10,7,0.088,0.198,0,1,4.29,3.57,Occidente,Llamada,Contactado_Sin_Compromiso,1,Llamada_Agente,0,120.0,1
925,30,19104.23,88188.3,26.51,33,23,Informal,641,39.82,0,0,6,0.086,0.34,0,0,3.32,4.58,Sur,WhatsApp,Promesa_de_Pago,1,WA_Recordatorio,0,120.0,0
926,67,11315.49,78649.76,30.32,9,8,Formal,625,43.72,1,59,18,0.351,0.501,1,0,4.54,4.4,Norte,Llamada,No_Contactado,0,Llamada_Agente,0,120.0,0
927,46,5347.16,18703.69,29.29,20,15,Informal,553,39.12,1,20,13,0.257,0.224,1,1,3.07,2.89,Centro,Email,Promesa_de_Pago,1,Email_Recordatorio,0,120.0,1
928,33,19011.33,43398.1,38.96,35,27,Desempleado,664,38.49,1,0,4,0.234,0.493,0,1,5.04,5.95,Oriente,App,Promesa_de_Pago,1,Push_App,0,120.0,0
929,39,21738.57,26734.91,31.14,44,10,Independiente,626,51.71,1,9,0,0.329,0.0,0,0,3.76,4.32,Norte,Llamada,Promesa_de_Pago,1,Llamada_Agente,0,120.0,0
930,48,14730.03,43312.19,37.29,39,4,Informal,624,15.83,1,31,0,0.522,0.17,1,0,3.39,3.94,Centro,Llamada,No_Contactado,0,Llamada_Agente,0,120.0,1
931,45,3234.93,90110.25,25.48,43,8,Independiente,753,25.43,2,10,1,0.241,0.378,0,0,3.28,4.64,Norte,App,Contactado_Sin_Compromiso,0,Push_App,0,120.0,1
932,54,19235.82,14434.98,22.82,46,18,Informal,631,35.32,0,27,0,0.207,0.623,1,0,4.87,3.46,Occidente,SMS,No_Contactado,1,SMS_Recordatorio,0,120.0,1
933,31,5040.67,9528.37,26.42,43,29,Informal,733,26.24,0,0,10,0.254,0.283,1,0,3.28,4.28,Oriente,App,Contactado_Sin_Compromiso,0,Push_App,0,120.0,1
934,51,16852.8,29286.15,19.89,30,9,Independiente,529,30.25,0,0,7,0.534,0.094,1,1,5.06,2.3,Oriente,Llamada,Contactado_Sin_Compromiso,1,Llamada_Agente,0,120.0,0
935,41,9675.22,57182.77,31.38,20,1,Desempleado,828,50.45,1,0,8,0.336,0.618,1,0,4.21,2.0,Norte,App,Contactado_Sin_Compromiso,1,Push_App,0,120.0,1
936,66,8040.96,65518.87,25.3,27,5,Formal,614,33.21,2,6,2,0.406,0.257,1,1,2.61,3.34,Oriente,Email,Reestructuracion,0,Email_Recordatorio,0,120.0,0
937,26,12348.54,60936.21,23.3,39,12,Formal,690,13.05,0,18,8,0.661,0.4,0,0,4.03,3.86,Oriente,SMS,Promesa_de_Pago,1,SMS_Recordatorio,0,120.0,0
938,25,13900.21,79392.14,31.49,23,2,Informal,701,29.92,0,24,0,0.919,0.22,1,0,4.05,2.39,Oriente,WhatsApp,Reestructuracion,0,WA_Recordatorio,0,120.0,0
939,42,11134.75,5922.86,19.99,40,1,Formal,605,35.7,0,61,7,0.478,0.306,0,0,2.58,3.9,Oriente,Llamada,No_Contactado,1,Llamada_Agente,0,120.0,1
940,44,18532.22,79708.41,33.39,35,19,Independiente,697,35.48,1,0,12,0.458,0.179,1,1,4.01,3.86,Oriente,SMS,Reestructuracion,1,SMS_Recordatorio,0,120.0,1
941,53,12323.58,42197.62,24.65,14,24,Desempleado,701,41.67,0,5,5,0.113,0.686,0,1,4.54,4.43,Norte,Email,Promesa_de_Pago,0,Email_Recordatorio,0,120.0,1
942,39,20881.15,68287.36,36.11,44,6,Independiente,590,40.69,0,0,10,0.424,0.494,1,0,5.13,5.24,Occidente,Email,No_Contactado,0,Email_Recordatorio,0,120.0,1
943,65,16687.04,16914.36,25.25,41,15,Formal,591,33.33,1,33,0,0.362,0.598,0,0,5.08,6.55,Oriente,App,Reestructuracion,1,Push_App,0,120.0,1
944,42,10814.66,50123.92,32.42,31,17,Independiente,643,20.68,2,34,0,0.528,0.138,1,0,6.39,5.01,Sur,Email,No_Contactado,0,Email_Recordatorio,0,120.0,1
945,24,9804.36,55906.77,29.26,14,20,Desempleado,632,29.71,1,3,9,0.272,0.0,1,0,4.0,3.32,Oriente,Email,Reestructuracion,0,Email_Recordatorio,0,120.0,0
946,24,5115.02,78893.78,33.21,15,29,Informal,738,27.53,1,53,14,0.39,0.227,1,0,4.55,5.3,Norte,Email,No_Contactado,1,Email_Recordatorio,0,120.0,1
947,68,16744.4,10368.63,28.77,41,26,Informal,689,31.58,1,0,6,0.471,0.733,0,1,3.39,6.18,Sur,Email,Promesa_de_Pago,1,Email_Recordatorio,0,120.0,0
948,24,12872.47,50768.81,16.36,6,9,Formal,635,43.29,0,32,20,0.73,0.222,1,1,5.88,3.16,Oriente,SMS,Promesa_de_Pago,1,SMS_Recordatorio,0,120.0,1
949,67,3000.0,22869.12,35.06,26,29,Independiente,682,39.85,2,41,0,0.663,0.469,1,0,3.11,3.22,Sur,Email,No_Contactado,1,Email_Recordatorio,1,44.8,1
950,32,11785.71,62637.4,27.39,32,1,Independiente,497,44.89,3,0,3,0.603,0.096,1,0,5.84,2.79,Sur,SMS,Reestructuracion,1,SMS_Recordatorio,0,120.0,1
951,22,9593.8,69430.41,33.53,15,28,Desempleado,597,30.39,2,23,8,0.495,0.131,0,0,5.71,3.82,Centro,WhatsApp,Reestructuracion,0,WA_Recordatorio,0,120.0,1
952,33,24454.07,82179.26,32.83,42,4,Independiente,660,53.1,0,0,10,0.264,0.266,0,1,3.22,4.95,Occidente,WhatsApp,Contactado_Sin_Compromiso,1,WA_Recordatorio,0,120.0,1
953,49,4783.33,36624.26,22.59,27,3,Desempleado,718,43.07,1,28,4,0.495,0.66,0,1,5.04,6.28,Oriente,App,No_Contactado,0,Push_App,0,120.0,1
954,40,6351.9,73180.66,21.6,8,3,Desempleado,654,36.35,0,0,1,0.196,0.478,1,1,4.46,5.57,Centro,Llamada,Promesa_de_Pago,1,Llamada_Agente,0,120.0,0
955,58,21659.82,84022.54,32.59,19,3,Independiente,742,42.24,2,23,11,0.309,0.0,0,1,3.59,4.96,Sur,SMS,Reestructuracion,1,SMS_Recordatorio,0,120.0,0
956,49,23140.58,8918.83,25.88,22,13,Informal,701,26.89,0,27,8,0.706,0.4,0,0,3.86,4.55,Sur,SMS,No_Contactado,0,SMS_Recordatorio,0,120.0,0
957,38,10530.1,65308.62,34.56,15,19,Desempleado,606,9.69,3,34,5,0.458,0.073,0,0,4.27,4.97,Occidente,Llamada,No_Contactado,0,Llamada_Agente,0,120.0,0
958,51,11207.49,73962.78,26.75,45,22,Desempleado,630,27.72,1,29,10,0.395,0.157,0,1,4.36,5.04,Sur,App,Promesa_de_Pago,0,Push_App,0,120.0,1
959,68,18697.41,43531.84,35.16,21,0,Independiente,669,43.97,3,13,7,0.421,0.372,1,0,5.49,6.06,Occidente,Email,Contactado_Sin_Compromiso,1,Email_Recordatorio,0,120.0,1
960,39,3000.0,19730.66,30.96,27,8,Desempleado,609,35.96,2,4,7,0.331,0.532,1,0,4.57,4.47,Oriente,App,Reestructuracion,1,Push_App,1,47.9,0
961,25,3832.84,73573.89,30.02,28,3,Informal,747,33.36,1,10,6,0.0,0.523,1,1,3.23,4.81,Centro,Email,Promesa_de_Pago,0,Email_Recordatorio,0,120.0,1
962,39,13315.6,20012.28,25.38,15,4,Independiente,562,24.83,3,0,3,0.097,0.34,1,1,4.74,4.01,Centro,SMS,Promesa_de_Pago,1,SMS_Recordatorio,1,13.7,1
963,61,24299.34,45541.21,29.63,29,22,Independiente,662,11.53,1,7,2,0.473,0.342,1,0,2.5,4.64,Sur,SMS,Contactado_Sin_Compromiso,0,SMS_Recordatorio,0,120.0,1
964,29,12385.62,48996.9,36.35,20,19,Formal,691,52.1,0,6,4,0.166,0.522,0,1,3.61,4.19,Sur,WhatsApp,Promesa_de_Pago,1,WA_Recordatorio,0,120.0,1
965,67,15605.62,67888.45,27.62,6,6,Desempleado,618,32.51,1,0,8,0.328,0.0,1,0,3.71,3.07,Sur,WhatsApp,Contactado_Sin_Compromiso,1,WA_Recordatorio,0,120.0,1
966,48,21802.74,34334.21,31.72,23,9,Informal,602,29.85,1,0,0,0.105,0.609,1,0,4.66,5.55,Norte,WhatsApp,Contactado_Sin_Compromiso,1,WA_Recordatorio,0,120.0,1
967,49,27641.31,32885.41,28.32,30,27,Informal,635,26.94,3,0,13,0.206,0.148,0,1,5.77,6.29,Norte,WhatsApp,No_Contactado,1,WA_Recordatorio,0,120.0,1
968,34,11538.91,52472.89,28.87,10,17,Informal,697,50.05,1,0,8,0.349,0.327,0,0,4.22,4.46,Sur,WhatsApp,Contactado_Sin_Compromiso,1,WA_Recordatorio,0,120.0,1
969,65,14898.98,75159.76,40.06,38,7,Informal,605,45.58,1,5,1,0.535,0.191,0,0,3.64,4.9,Occidente,Llamada,Reestructuracion,0,Llamada_Agente,0,120.0,1
970,19,25932.33,107186.25,36.41,33,28,Independiente,565,23.39,4,19,17,0.575,0.072,1,1,3.3,5.53,Sur,WhatsApp,Contactado_Sin_Compromiso,0,WA_Recordatorio,1,31.0,1
971,33,5866.8,12312.97,28.56,19,5,Formal,721,48.97,0,0,8,0.203,0.363,0,1,4.84,4.33,Occidente,Llamada,No_Contactado,1,Llamada_Agente,0,120.0,0
972,39,21165.49,57883.55,29.5,30,8,Independiente,668,33.26,1,16,0,0.411,0.323,0,0,3.81,4.73,Norte,WhatsApp,Reestructuracion,1,WA_Recordatorio,0,120.0,0
973,42,8890.11,22836.62,23.09,18,20,Formal,711,27.67,3,9,17,0.065,0.261,1,0,3.5,4.24,Oriente,App,Contactado_Sin_Compromiso,1,Push_App,0,120.0,1
974,42,15614.83,75470.28,26.79,33,15,Informal,693,31.48,0,0,16,0.361,0.253,1,1,4.95,3.84,Occidente,WhatsApp,Promesa_de_Pago,0,WA_Recordatorio,0,120.0,0
975,25,13544.29,26536.39,30.17,12,2,Informal,793,25.6,0,3,2,0.541,0.555,0,1,5.17,5.13,Occidente,App,Promesa_de_Pago,1,Push_App,0,120.0,0
976,29,9251.93,33133.79,33.95,31,24,Desempleado,718,19.15,1,33,6,0.337,0.675,1,0,3.04,5.12,Oriente,SMS,Contactado_Sin_Compromiso,1,SMS_Recordatorio,0,120.0,0
977,22,9101.39,35268.23,33.24,8,6,Independiente,589,44.31,3,0,5,0.613,0.506,0,0,2.5,5.61,Oriente,Email,Contactado_Sin_Compromiso,1,Email_Recordatorio,0,120.0,0
978,47,16658.49,48095.03,20.24,6,20,Desempleado,673,32.35,4,13,0,0.517,0.33,1,0,3.9,4.5,Oriente,Email,Promesa_de_Pago,0,Email_Recordatorio,0,120.0,1
979,36,20973.24,58079.94,34.84,16,10,Desempleado,601,42.41,0,18,9,0.398,0.0,0,0,2.86,3.06,Sur,SMS,Contactado_Sin_Compromiso,1,SMS_Recordatorio,0,120.0,1
980,47,14221.58,62092.53,27.38,13,22,Formal,608,38.45,1,0,13,0.3,0.393,0,0,2.72,5.83,Occidente,WhatsApp,No_Contactado,0,WA_Recordatorio,0,120.0,1
981,48,15420.68,49855.81,21.09,26,26,Formal,541,41.58,1,32,11,0.243,0.401,0,0,2.96,3.62,Sur,Email,No_Contactado,1,Email_Recordatorio,0,120.0,1
982,54,18427.04,16752.72,37.35,12,23,Independiente,620,10.45,1,20,8,0.058,0.419,1,0,5.05,3.6,Norte,SMS,No_Contactado,0,SMS_Recordatorio,0,120.0,1
983,46,9170.29,68194.65,38.24,16,27,Desempleado,678,24.6,0,6,13,0.091,0.075,1,0,4.65,3.86,Oriente,App,Contactado_Sin_Compromiso,1,Push_App,0,120.0,1
984,51,19438.16,48676.03,29.85,10,16,Informal,635,41.83,4,59,1,0.549,0.433,1,1,6.46,2.41,Occidente,Llamada,No_Contactado,1,Llamada_Agente,0,120.0,1
985,48,19916.06,79043.37,32.96,43,1,Desempleado,563,19.7,2,32,18,0.653,0.561,0,0,3.36,4.24,Occidente,Email,Reestructuracion,0,Email_Recordatorio,0,120.0,1
986,51,30621.76,32306.53,33.37,36,16,Independiente,533,39.48,2,0,3,0.134,0.103,0,0,5.33,5.24,Occidente,Llamada,Reestructuracion,1,Llamada_Agente,0,120.0,1
987,50,12743.37,9943.13,37.77,15,13,Informal,788,18.31,1,4,4,0.364,0.403,1,0,4.49,3.98,Centro,SMS,Reestructuracion,0,SMS_Recordatorio,0,120.0,1
988,34,12251.51,49149.35,33.1,11,21,Desempleado,663,35.2,2,61,4,0.035,0.134,0,1,3.44,6.11,Occidente,Llamada,Contactado_Sin_Compromiso,1,Llamada_Agente,0,120.0,0
989,30,19613.8,82398.82,18.71,41,7,Desempleado,582,54.32,2,0,4,0.155,0.261,1,1,3.85,6.03,Centro,SMS,Contactado_Sin_Compromiso,0,SMS_Recordatorio,0,120.0,1
990,58,19914.63,54023.55,42.07,34,20,Independiente,672,44.3,3,13,6,0.402,0.109,1,0,3.44,5.57,Occidente,SMS,Reestructuracion,1,SMS_Recordatorio,0,120.0,1
991,35,11789.48,45008.26,35.46,43,13,Formal,793,12.79,0,36,6,0.246,0.217,1,1,4.26,2.18,Oriente,WhatsApp,No_Contactado,1,WA_Recordatorio,0,120.0,1
992,46,12581.02,28241.32,24.43,13,20,Formal,683,45.18,1,25,8,0.0,0.218,0,0,4.99,6.22,Occidente,Email,Contactado_Sin_Compromiso,0,Email_Recordatorio,0,120.0,0
993,28,18246.79,93944.16,20.79,21,12,Independiente,445,56.87,0,27,3,0.694,0.354,0,0,3.63,4.22,Sur,App,Contactado_Sin_Compromiso,1,Push_App,0,120.0,1
994,40,10034.49,24259.94,31.53,10,11,Informal,826,68.56,3,26,8,0.34,0.44,0,0,4.85,6.51,Occidente,WhatsApp,Contactado_Sin_Compromiso,0,WA_Recordatorio,0,120.0,1
995,45,12536.8,31865.14,26.05,23,6,Desempleado,511,40.7,3,12,1,0.129,0.499,1,1,5.27,3.78,Norte,WhatsApp,Reestructuracion,0,WA_Recordatorio,0,120.0,1
996,50,15537.56,64250.85,30.31,12,24,Informal,626,18.63,1,0,12,0.376,0.163,0,1,5.49,4.33,Oriente,WhatsApp,Reestructuracion,0,WA_Recordatorio,0,120.0,0
997,45,20975.63,5000.0,33.2,6,2,Informal,561,40.22,0,20,12,0.334,0.345,0,0,2.83,4.61,Sur,App,Reestructuracion,1,Push_App,0,120.0,1
998,36,11372.41,81864.77,24.03,27,7,Formal,588,54.15,0,3,7,0.434,0.082,0,1,3.95,3.38,Sur,Llamada,No_Contactado,0,Llamada_Agente,0,120.0,0
999,68,3945.69,65604.83,20.19,47,12,Desempleado,660,32.75,3,2,4,0.282,0.26,0,0,4.71,2.56,Centro,Email,No_Contactado,1,Email_Recordatorio,0,120.0,1
1000,44,3500.42,72480.78,30.7,33,4,Desempleado,495,47.52,1,41,9,0.413,0.288,1,0,2.91,2.0,Norte,Email,Reestructuracion,1,Email_Recordatorio,0,120.0,1
1001,60,7443.52,63952.93,24.27,37,27,Desempleado,634,24.92,0,4,2,0.539,0.114,1,1,2.69,8.04,Centro,SMS,No_Contactado,0,SMS_Recordatorio,0,120.0,1
1002,56,7120.99,45971.91,29.02,40,10,Independiente,720,39.47,0,46,8,0.086,0.381,1,1,3.97,2.5,Oriente,App,Promesa_de_Pago,1,Push_App,0,120.0,1
1003,47,14072.34,23421.28,18.6,46,7,Informal,581,5.13,1,17,7,0.211,0.252,0,0,3.59,2.51,Norte,WhatsApp,Reestructuracion,1,WA_Recordatorio,0,120.0,0
1004,64,7866.72,46498.11,26.23,11,7,Informal,543,23.6,1,8,23,0.518,0.308,1,0,3.83,5.19,Occidente,WhatsApp,No_Contactado,0,WA_Recordatorio,0,120.0,1
1005,24,10783.47,25619.09,33.0,16,5,Desempleado,630,34.93,3,0,0,0.24,0.5,0,1,3.53,2.79,Oriente,Llamada,Promesa_de_Pago,1,Llamada_Agente,0,120.0,1
1006,65,10355.48,62153.88,32.24,31,19,Independiente,616,30.64,1,54,0,0.334,0.203,0,1,6.16,2.57,Occidente,WhatsApp,Reestructuracion,1,WA_Recordatorio,0,120.0,0
1007,62,12356.95,70169.5,22.48,40,14,Formal,598,19.39,1,11,4,0.256,0.433,1,0,3.54,2.0,Centro,WhatsApp,Reestructuracion,1,WA_Recordatorio,0,120.0,1
1008,44,22935.03,86920.22,19.82,38,6,Informal,557,29.0,3,0,0,0.268,0.54,0,0,4.59,4.85,Centro,App,Contactado_Sin_Compromiso,1,Push_App,0,120.0,1
1009,56,18971.69,59294.19,28.11,36,26,Formal,676,38.96,0,31,3,0.251,0.529,0,1,4.52,3.22,Centro,Llamada,Contactado_Sin_Compromiso,1,Llamada_Agente,0,120.0,1
1010,45,15096.78,73114.38,31.93,19,19,Informal,682,33.97,1,10,0,0.098,0.246,0,1,2.5,5.27,Norte,Email,No_Contactado,0,Email_Recordatorio,0,120.0,0
1011,31,12233.84,42571.38,30.84,21,12,Independiente,565,35.73,0,0,2,0.442,0.105,0,0,5.47,4.41,Sur,App,Promesa_de_Pago,0,Push_App,0,120.0,0
